lectin_id,lectin_name,lectin_origin,lectin_species,lectin_uniprot,lectin_pdb,glycan_id,glycan_iupac,glycan_glytoucan_id,glycan_monosac_composition,binding_value,binding_unit,binding_source,binding_confidence,binding_source_metadata_json
1322,Galectin-8 (Gal-8) (Po66 carbohydrate-binding protein) (Po66-CBP) (Prostate carcinoma tumor antigen 1) (PCTA-1),Animal lectins,Homo sapiens,O00214,3AP4,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3AP4"", ""resolution"": ""2.33""}"
1323,Galectin-8 (Gal-8) (Po66 carbohydrate-binding protein) (Po66-CBP) (Prostate carcinoma tumor antigen 1) (PCTA-1),Animal lectins,Homo sapiens,O00214,3AP5,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3AP5"", ""resolution"": ""1.92""}"
1324,Galectin-8 (Gal-8) (Po66 carbohydrate-binding protein) (Po66-CBP) (Prostate carcinoma tumor antigen 1) (PCTA-1),Animal lectins,Homo sapiens,O00214,3AP6,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3AP6"", ""resolution"": ""1.58""}"
1325,Galectin-8 (Gal-8) (Po66 carbohydrate-binding protein) (Po66-CBP) (Prostate carcinoma tumor antigen 1) (PCTA-1),Animal lectins,Homo sapiens,O00214,3AP7,,NeuAc(a2-3)Gal(b1-4)Glc,G56516VH,"Gal:1,Glc:1,Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3AP7"", ""resolution"": ""1.53""}"
1326,Galectin-8 (Gal-8) (Po66 carbohydrate-binding protein) (Po66-CBP) (Prostate carcinoma tumor antigen 1) (PCTA-1),Animal lectins,Homo sapiens,O00214,3AP9,,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc,G83916HL,"Fuc:1,Gal:2,Glc:2,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3AP9"", ""resolution"": ""1.33""}"
1327,Galectin-8 (Gal-8) (Po66 carbohydrate-binding protein) (Po66-CBP) (Prostate carcinoma tumor antigen 1) (PCTA-1),Animal lectins,Homo sapiens,O00214,3APB,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3APB"", ""resolution"": ""1.95""}"
1328,Capsid protein,Virus lectins,Funabashi 258,Q8JW44,3ASP,,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc,G58507AZ,"Fuc:1,Gal:2,GalNAc:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3ASP"", ""resolution"": ""1.6""}"
1329,Capsid protein,Virus lectins,Funabashi 258,Q8JW44,3ASQ,,Fuc(a1-2)Gal(b1-3)GlcNAc,G88393MK,"Fuc:1,Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3ASQ"", ""resolution"": ""1.6""}"
1330,Capsid protein,Virus lectins,Funabashi 258,Q8JW44,3ASR,,Gal(b1-3)[Fuc(a1-4)]GlcNAc,G00047MO,"Fuc:1,Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3ASR"", ""resolution"": ""1.6""}"
1331,Capsid protein,Virus lectins,Funabashi 258,Q8JW44,3ASS,,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc,G39211DH,"Fuc:2,Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3ASS"", ""resolution"": ""1.6""}"
1332,Capsid protein,Virus lectins,Funabashi 258,Q8JW44,3AST,,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc,G39211DH,"Fuc:2,Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3AST"", ""resolution"": ""1.4""}"
1333,Lectin,Plant lectins,Dioclea violacea,I1SB09,3AX4,,Man,G70323CJ,Man:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3AX4"", ""resolution"": ""2.61""}"
1334,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),Animal lectins,Homo sapiens,P17931,3AYA,,Gal(b1-3)GalNAc,G78436BB,"Gal:2,GalNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3AYA"", ""resolution"": ""2.0""}"
1335,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),Animal lectins,Homo sapiens,P17931,3AYD,,Gal(b1-3)GalNAc,G78436BB,"Gal:2,GalNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3AYD"", ""resolution"": ""1.9""}"
1336,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),Animal lectins,Homo sapiens,P17931,3AYE,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3AYE"", ""resolution"": ""2.0""}"
1337,Neurotoxin,Bacterial lectins,Clostridium botulinum,Q9LBR1,3AZV,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3AZV"", ""resolution"": ""3.1""}"
1338,Neurotoxin,Bacterial lectins,Clostridium botulinum,Q9LBR1,3AZW,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3AZW"", ""resolution"": ""2.99""}"
1339,Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment),Virus lectins,influenza B,P03462,3BT6,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3BT6"", ""resolution"": ""2.8""}"
1340,Botulinum neurotoxin type A (BoNT/A) (Bontoxilysin-A) (BOTOX) [Cleaved into: Botulinum neurotoxin A light chain (LC) (EC 3.4.24.69); Botulinum neurotoxin A heavy chain (HC)],Bacterial lectins,Clostridium botulinum,P0DPI1,3BTA,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3BTA"", ""resolution"": ""3.2""}"
1341,Major capsid protein VP1 (Major structural protein VP1),Virus lectins,SV40,P03087,3BWQ,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3BWQ"", ""resolution"": ""2.3""}"
1342,Major capsid protein VP1 (Major structural protein VP1),Virus lectins,SV40,P03087,3BWR,,Gal(b1-3)GalNAc(b1-4)[NeuAc(a2-3)]Gal(b1-4)Glc,G46613JI,"Gal:3,GalNAc:1,Glc:1,Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3BWR"", ""resolution"": ""2.25""}"
1343,Capsid protein VP1 (CP) (p59) [Cleaved into: Soluble capsid protein (Protein 30k) (p30)],Virus lectins,Hu/NV/NV/1968/US,Q83884,3BY1,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3BY1"", ""resolution"": ""2.69""}"
1344,C-type lectin domain family 4 member K (Langerin) (CD antigen CD207),Animal lectins,Homo sapiens,Q9UJ71,3C22,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3C22"", ""resolution"": ""1.5""}"
1345,Nigrin b (Agglutinin V) (SNAV) [Cleaved into: Nigrin b A chain (EC 3.2.2.22) (rRNA N-glycosidase); Nigrin b B chain],Plant lectins,Sambucus nigra,P33183,3C9Z,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3C9Z"", ""resolution"": ""1.35""}"
1346,Nigrin b (Agglutinin V) (SNAV) [Cleaved into: Nigrin b A chain (EC 3.2.2.22) (rRNA N-glycosidase); Nigrin b B chain],Plant lectins,Sambucus nigra,P33183,3CA0,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3CA0"", ""resolution"": ""1.95""}"
1347,Nigrin b (Agglutinin V) (SNAV) [Cleaved into: Nigrin b A chain (EC 3.2.2.22) (rRNA N-glycosidase); Nigrin b B chain],Plant lectins,Sambucus nigra,P33183,3CA1,,Gal,G68158BT,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3CA1"", ""resolution"": ""1.55""}"
1348,Nigrin b (Agglutinin V) (SNAV) [Cleaved into: Nigrin b A chain (EC 3.2.2.22) (rRNA N-glycosidase); Nigrin b B chain],Plant lectins,Sambucus nigra,P33183,3CA3,,GalNAc,G27025MB,"Gal:1,GalNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3CA3"", ""resolution"": ""1.55""}"
1349,Nigrin b (Agglutinin V) (SNAV) [Cleaved into: Nigrin b A chain (EC 3.2.2.22) (rRNA N-glycosidase); Nigrin b B chain],Plant lectins,Sambucus nigra,P33183,3CA4,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3CA4"", ""resolution"": ""1.55""}"
1350,Nigrin b (Agglutinin V) (SNAV) [Cleaved into: Nigrin b A chain (EC 3.2.2.22) (rRNA N-glycosidase); Nigrin b B chain],Plant lectins,Sambucus nigra,P33183,3CA5,,Gal,G68158BT,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3CA5"", ""resolution"": ""1.55""}"
1351,Nigrin b (Agglutinin V) (SNAV) [Cleaved into: Nigrin b A chain (EC 3.2.2.22) (rRNA N-glycosidase); Nigrin b B chain],Plant lectins,Sambucus nigra,P33183,3CA6,,GalNAc,G27025MB,"Gal:1,GalNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3CA6"", ""resolution"": ""1.4""}"
1352,Nigrin b (Agglutinin V) (SNAV) [Cleaved into: Nigrin b A chain (EC 3.2.2.22) (rRNA N-glycosidase); Nigrin b B chain],Plant lectins,Sambucus nigra,P33183,3CAH,,Fuc,G82576YO,Fuc:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3CAH"", ""resolution"": ""1.55""}"
1353,L-selectin (CD62 antigen-like family member L) (Leukocyte adhesion molecule 1) (LAM-1) (Leukocyte surface antigen Leu-8) (Leukocyte-endothelial cell adhesion molecule 1) (LECAM1) (Lymph node homing receptor) (TQ1) (gp90-MEL) (CD antigen CD62L),Animal lectins,Homo sapiens,P14151,3CFW,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3CFW"", ""resolution"": ""2.2""}"
1354,Cholera enterotoxin subunit B (Cholera enterotoxin B chain) (Cholera enterotoxin gamma chain) (Choleragenoid),Bacterial lectins,Vibrio cholerae,P01556,3CHB,,Gal(b1-3)GalNAc(b1-4)[NeuAc(a2-3)]Gal(b1-4)Glc,G46613JI,"Gal:3,GalNAc:1,Glc:1,Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3CHB"", ""resolution"": ""1.25""}"
1355,Concanavalin-A (Con A),Plant lectins,Canavalia ensiformis,P02866,3CNA,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3CNA"", ""resolution"": ""2.4""}"
1356,FBP32,Animal lectins,Morone saxatilis,Q2LK81,3CQO,,Fuc,G82576YO,Fuc:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3CQO"", ""resolution"": ""2.32""}"
1357,Cation-dependent mannose-6-phosphate receptor (CD Man-6-P receptor) (CD-MPR) (46 kDa mannose 6-phosphate receptor) (MPR 46),Animal lectins,Bos taurus,P11456,3CY4,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3CY4"", ""resolution"": ""1.51""}"
1358,Cyanovirin-N (CV-N),Bacterial lectins,Nostoc ellipsosporum,P81180,3CZZ,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3CZZ"", ""resolution"": ""1.36""}"
1359,Capsid protein VP1 (CP) (p59) [Cleaved into: Soluble capsid protein (Protein 30k) (p30)],Virus lectins,Hu/NV/NV/1968/US,Q83884,3D26,,GalNAc(a1-3)[Fuc(a1-2)]Gal,G55958KV,"Fuc:1,Gal:2,GalNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3D26"", ""resolution"": ""2.3""}"
1360,Concanavalin-A (Con A),Plant lectins,Canavalia ensiformis,P02866,3D4K,,Man,G70323CJ,Man:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3D4K"", ""resolution"": ""1.8""}"
1361,Beta-galactoside-specific lectin 1 (Beta-galactoside-specific lectin I) (Viscumin) [Cleaved into: Beta-galactoside-specific lectin 1 chain A isoform 1 (EC 3.2.2.22) (Beta-galactoside-specific lectin I chain A isoform 1) (ML-I A) (MLA) (rRNA N-glycosidase); Beta-galactoside-specific lectin 1 chain B (Beta-galactoside-specific lectin I chain B) (ML-I B) (MLB)],Plant lectins,Viscum album,P81446,3D7W,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3D7W"", ""resolution"": ""2.49""}"
1362,Fucose-binding lectin PA-IIL,Bacterial lectins,Pseudomonas aeruginosa,Q9HYN5,3DCQ,,Fuc,G82576YO,Fuc:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3DCQ"", ""resolution"": ""1.8""}"
1363,Galectin,Animal lectins,Gallus gallus,E1C0Z4,2YMZ,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""2YMZ"", ""resolution"": ""1.75""}"
1364,Subtilase cytotoxin subunit B,Bacterial lectins,Escherichia coli,Q6EZC3,3DWA,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3DWA"", ""resolution"": ""2.08""}"
1365,Subtilase cytotoxin subunit B,Bacterial lectins,Escherichia coli,Q6EZC3,3DWP,,NeuGc,G43724HA,Neu:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3DWP"", ""resolution"": ""2.2""}"
1366,Subtilase cytotoxin subunit B,Bacterial lectins,Escherichia coli,Q6EZC3,3DWQ,,NeuGc(a2-3)Gal(b1-3)GalNAc,G91484JV,"Gal:2,GalNAc:1,Neu:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3DWQ"", ""resolution"": ""2.1""}"
1367,Dimeric mannose specific lectin protein,Plant lectins,Narcissus pseudonarcissus,Q40423,3DZW,,Man(a1-3)Man,G07490EK,Man:2,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3DZW"", ""resolution"": ""1.7""}"
1368,Agglutinin,Fungal and yeast lectins,Marasmius oreades,Q8X123,3EF2,,Gal(a1-3)[Fuc(a1-2)]Gal,G58612ZQ,"Fuc:1,Gal:2",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3EF2"", ""resolution"": ""1.8""}"
1369,Cholera enterotoxin subunit B (Cholera enterotoxin B chain) (Cholera enterotoxin gamma chain) (Choleragenoid),Bacterial lectins,Vibrio cholerae,P01556,3EFX,,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]Glc,G13910LY,"Fuc:2,Gal:2,GalNAc:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3EFX"", ""resolution"": ""1.94""}"
1370,Concanavalin-A (Con A),Plant lectins,Canavalia ensiformis,P02866,3ENR,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3ENR"", ""resolution"": ""2.4""}"
1371,Cyanovirin-N (CV-N),Bacterial lectins,Nostoc ellipsosporum,P81180,3EZM,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3EZM"", ""resolution"": ""1.5""}"
1372,Micronemal protein 1,"Protist, parasites, mold",Toxoplasma gondii,O00834,3F53,,NeuAc(a2-3)Gal(b1-4)GlcNAc,G10203DW,"Gal:1,Glc:1,GlcNAc:1,Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3F53"", ""resolution"": ""2.0""}"
1373,Micronemal protein 1,"Protist, parasites, mold",Toxoplasma gondii,O00834,3F5A,,NeuAc(a2-3)Gal(b1-3)GlcNAc,G59168YE,"Gal:1,Glc:1,GlcNAc:1,Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3F5A"", ""resolution"": ""2.0""}"
1374,Micronemal protein 1,"Protist, parasites, mold",Toxoplasma gondii,O00834,3F5E,,NeuAc(a2-3)Gal(b1-3)GlcNAc,G59168YE,"Gal:1,Glc:1,GlcNAc:1,Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3F5E"", ""resolution"": ""2.0""}"
1375,F17a-G fimbrial adhesin,Bacterial lectins,Escherichia coli,Q99003,3F64,,GlcNAc,G64581RP,"Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3F64"", ""resolution"": ""1.95""}"
1376,F17a-G fimbrial adhesin,Bacterial lectins,Escherichia coli,Q99003,3F6J,,GlcNAc(b1-3)Gal,G02880JU,"Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3F6J"", ""resolution"": ""1.75""}"
1377,F17b-G fimbrial adhesin,Bacterial lectins,Escherichia coli,Q47200,3FFO,,GlcNAc(b1-2)Man,G65609XC,"Glc:1,GlcNAc:1,Man:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3FFO"", ""resolution"": ""2.1""}"
1378,Botulinum neurotoxin type A (BoNT/A) (Bontoxilysin-A) (BOTOX) [Cleaved into: Botulinum neurotoxin A light chain (LC) (EC 3.4.24.69); Botulinum neurotoxin A heavy chain (HC)],Bacterial lectins,Clostridium botulinum,P0DPI1,3FUO,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3FUO"", ""resolution"": ""1.8""}"
1379,Botulinum neurotoxin type F (BoNT/F) (Bontoxilysin-F) [Cleaved into: Botulinum neurotoxin F light chain (LC) (EC 3.4.24.69); Botulinum neurotoxin F heavy chain (HC)],Bacterial lectins,Clostridium botulinum,A7GBG3,3FUQ,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3FUQ"", ""resolution"": ""2.1""}"
1380,Galectin-7 (Gal-7) (HKL-14) (PI7) (p53-induced gene 1 protein),Animal lectins,Homo sapiens,P47929,3GAL,,GalN,G16633GB,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3GAL"", ""resolution"": ""1.9""}"
1382,Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain],Virus lectins,Influenzae virus,P03437,3HMG,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3HMG"", ""resolution"": ""2.9""}"
1383,Tetanus toxin (EC 3.4.24.68) (Tentoxylysin) [Cleaved into: Tetanus toxin light chain (Tetanus toxin chain L); Tetanus toxin heavy chain (Tetanus toxin chain H)],Bacterial lectins,Clostridium tetani,P04958,3HMY,,NeuAc(a2-8)NeuAc(a2-8)NeuAc,G25213CC,"Neu:3,NeuAc:3",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3HMY"", ""resolution"": ""2.0""}"
1384,Tetanus toxin (EC 3.4.24.68) (Tentoxylysin) [Cleaved into: Tetanus toxin light chain (Tetanus toxin chain L); Tetanus toxin heavy chain (Tetanus toxin chain H)],Bacterial lectins,Clostridium tetani,P04958,3HN1,,Neu5Ac(a2-8)Neu5Ac,G97569KL,"Neu:2,Neu5Ac:2",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3HN1"", ""resolution"": ""2.1""}"
1385,Cyanovirin-N homolog (CV-N homolog),Fungal and yeast lectins,Tuber borchii,Q7S6U4,3HNU,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3HNU"", ""resolution"": ""1.56""}"
1386,Cyanovirin-N homolog (CV-N homolog),Fungal and yeast lectins,Tuber borchii,Q7S6U4,3HNX,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3HNX"", ""resolution"": ""1.37""}"
1387,Cyanovirin-N homolog (CV-N homolog),Fungal and yeast lectins,Tuber borchii,Q7S6U4,3HP8,,Glc(a1-2)Fruf,G44609GT,Glc:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3HP8"", ""resolution"": ""2.0""}"
1388,Hemagglutinin (Fragment),Virus lectins,Influenza a virus (a/wdk/jx/12416/2005(h1n1)),C7C6F1,3HTO,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3HTO"", ""resolution"": ""2.95""}"
1389,Hemagglutinin (Fragment),Virus lectins,Influenza a virus (a/wdk/jx/12416/2005(h1n1)),C7C6F1,3HTP,,NeuAc(a2-3)Gal(b1-3)GlcNAc,G59168YE,"Gal:1,Glc:1,GlcNAc:1,Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3HTP"", ""resolution"": ""2.96""}"
1390,Hemagglutinin (Fragment),Virus lectins,Influenza a virus (a/wdk/jx/12416/2005(h1n1)),C7C6F1,3HTQ,,NeuAc(a2-6)Gal,G44345UH,"Gal:1,Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3HTQ"", ""resolution"": ""2.96""}"
1391,Hemagglutinin (Fragment),Virus lectins,Influenza a virus (a/wdk/jx/12416/2005(h1n1)),C7C6F1,3HTT,,NeuAc(a2-3)Gal(b1-4)Glc,G56516VH,"Gal:1,Glc:1,Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3HTT"", ""resolution"": ""2.95""}"
1392,Galectin-4 (Gal-4) (Lactose-binding lectin 4),Animal lectins,Mus musculus,Q8K419,3I8T,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3I8T"", ""resolution"": ""2.1""}"
1393,Pulmonary surfactant-associated protein D (PSP-D) (SP-D) (Collectin-7) (Lung surfactant protein D),Animal lectins,Homo sapiens,P35247,3IKN,,Gal,G68158BT,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3IKN"", ""resolution"": ""1.6""}"
1394,Pulmonary surfactant-associated protein D (PSP-D) (SP-D) (Collectin-7) (Lung surfactant protein D),Animal lectins,Homo sapiens,P35247,3IKP,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3IKP"", ""resolution"": ""1.75""}"
1395,Pulmonary surfactant-associated protein D (PSP-D) (SP-D) (Collectin-7) (Lung surfactant protein D),Animal lectins,Homo sapiens,P35247,3IKQ,,Man(a1-2)Man,G29313LW,Man:2,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3IKQ"", ""resolution"": ""2.25""}"
1396,Pulmonary surfactant-associated protein D (PSP-D) (SP-D) (Collectin-7) (Lung surfactant protein D),Animal lectins,Homo sapiens,P35247,3IKR,,Man(a1-4)Man,G97944IJ,Man:2,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3IKR"", ""resolution"": ""1.65""}"
1397,Seed lectin beta chain,Plant lectins,Spatholobus parviflorus,P86353,3IPV,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3IPV"", ""resolution"": ""2.04""}"
1398,VP5,Virus lectins,Bluetongue virus,C5IWW1,3IYK,,NeuAc,G81533KY,"Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3IYK"", ""resolution"": ""7.0""}"
1399,Concanavalin-Br (Con Br),Plant lectins,Canavalia brasiliens,P55915,3JU9,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3JU9"", ""resolution"": ""2.1""}"
1400,Chaperone protein FimC,Bacterial lectins,Escherichia coli,P31697,3JWN,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3JWN"", ""resolution"": ""2.69""}"
1401,Cation-dependent mannose-6-phosphate receptor (CD Man-6-P receptor) (CD-MPR) (46 kDa mannose 6-phosphate receptor) (MPR 46),Animal lectins,Bos taurus,P11456,3K41,,Man,G70323CJ,Man:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3K41"", ""resolution"": ""1.9""}"
1402,Cation-dependent mannose-6-phosphate receptor (CD Man-6-P receptor) (CD-MPR) (46 kDa mannose 6-phosphate receptor) (MPR 46),Animal lectins,Bos taurus,P11456,3K42,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3K42"", ""resolution"": ""2.3""}"
1403,Cation-dependent mannose-6-phosphate receptor (CD Man-6-P receptor) (CD-MPR) (46 kDa mannose 6-phosphate receptor) (MPR 46),Animal lectins,Bos taurus,P11456,3K43,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3K43"", ""resolution"": ""2.0""}"
1404,Mannose-binding protein A (MBP-A) (Mannan-binding protein),Animal lectins,Rattus norvegicus,P19999,3KMB,,Gal(b1-4)[Fuc(a1-3)]GlcNAc,G01187XC,"Fuc:1,Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3KMB"", ""resolution"": ""1.95""}"
1405,C-type lectin domain family 4 member K (Langerin) (CD antigen CD207),Animal lectins,Homo sapiens,Q9UJ71,3KQG,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3KQG"", ""resolution"": ""2.3""}"
